"ID" "order" "style" "para" "spp" "time" "mtOXPHOS" "nucOXPHOS" "nucMTrRNAprotein" "nucMTGO" "nucMTcor" "nucCytosolicrRNAprotein" "nucControlSingle" "nucControlRandom" "mtOXPHOS_rate" "nucOXPHOS_rate" "nucMTrRNAprotein_rate" "nucMTGO_rate" "nucMTcor_rate" "nucCytosolicrRNAprotein_rate" "nucControlSingle_rate" "nucControlRandom_rate" "mtOXPHOS_rateControlSingle" "nucOXPHOS_rateControlSingle" "nucMTrRNAprotein_rateControlSingle" "nucMTGO_rateControlSingle" "nucMTcor_rateControlSingle" "nucCytosolicrRNAprotein_rateControlSingle" "nucControlSingle_rateControlSingle" "nucControlRandom_rateControlSingle" "mtOXPHOS_rateControlRandom" "nucOXPHOS_rateControlRandom" "nucMTrRNAprotein_rateControlRandom" "nucMTGO_rateControlRandom" "nucMTcor_rateControlRandom" "nucCytosolicrRNAprotein_rateControlRandom" "nucControlSingle_rateControlRandom" "nucControlRandom_rateControlRandom" "hd"
"11" 51 "Coleoptera" "Diploids" NA "APLAN" 570.353615 0.637276234222884 0.715573368135221 0.751628690146521 0.691296433791056 0.681832384601929 0.455353920325945 0.650763183604068 0.753363108784037 0.00111733531174846 0.00125461354029503 0.00131782927359288 0.0012120488335838 0.00119545553262063 0.000798371235581535 0.00114098195661312 0.00132087022676982 0.979275180709378 1.09959104350713 1.1549957174649 1.06228571500082 1.04774271467816 0.699722928092053 1 1.1576609245344 0.84590846935879 0.949838610082978 0.997697765370652 0.917613864723003 0.905051464097357 0.60442821664165 0.863810791922676 1 "D"
"12" 27 "Hymenoptera" "Hymenoptera" "ancestral(sawfly)" "AROSA" 570.353615 0.860098361884028 0.64190972378727 0.701036343757359 0.61683357068498 0.615007409448949 0.379579275513107 0.550975633143072 0.644528765523921 0.00150800896016768 0.00112545920093321 0.00122912580076723 0.00108149322536507 0.00107829142004991 0.000665515682780597 0.000966024618153901 0.00113005116224944 1.56104609740643 1.16504194591231 1.27235453182976 1.11952967351064 1.11621525972139 0.688922073282579 1 1.16979540791517 1.33446078420546 0.995936501399558 1.08767270175677 0.957030319947895 0.954196992199449 0.5889252672913 0.854850338130677 1 "HD"
"13" 16 "Blattodea" "Diploids" NA "BGERM" 570.353616 0.482977419111793 0.50154699218666 0.626269222155102 0.646029956919991 0.592463038498965 0.385273154904328 0.483635659868607 0.579882934844012 0.000846803466416163 0.000879361466495305 0.00109803673473178 0.00113268319652416 0.00103876441189945 0.000675498750417895 0.00084795755878684 0.00101670773810613 0.998638973898259 1.03703476357165 1.29491944891997 1.33577817048375 1.22501934340392 0.796618584760681 1 1.19900781303338 0.832887795261148 0.864910763965792 1.07999250283778 1.1140696131949 1.02169421257126 0.664398159963038 0.83402292222775 1 "D"
"14" 49 "Hymenoptera" "Hymenoptera" "pollinator/obli_simple_eusociality" "BIMPA" 570.353616 1.86093424280971 1.01098041181502 1.04344151145719 0.838807581674979 0.844656024503337 0.462880275879712 0.660553009979768 0.767903824243592 0.00326277276167862 0.00177255019246695 0.00182946418184397 0.0014706798697231 0.00148093393433195 0.000811567180245092 0.00115814644011965 0.00134636443550415 2.81723679204294 1.53050610101071 1.57964840927627 1.26985657320776 1.27871043162639 0.700746600025166 1 1.16251657723445 2.42339494095212 1.31654561404335 1.35881796458692 1.09233416372321 1.09995027741312 0.602784178520875 0.860202787283202 1 "HD"
"15" 59 "Lepidoptera" "Diploids" NA "BMORI" 570.353615 0.697377723323647 0.668860816409467 0.82605618925019 0.831166817926545 0.829726918895993 0.508080222052349 0.756000246557519 0.906923888795502 0.0012227111479317 0.0011727125046967 0.00144832287816777 0.00145728333452668 0.00145475876206376 0.000890816168584027 0.00132549391583591 0.00159010807496241 0.922457005138805 0.884736241099331 1.09266656064158 1.09942664927862 1.0975220215525 0.67206356660056 1 1.19963438229712 0.768948455255538 0.737504904957119 0.910832981086524 0.916468105201671 0.914880431695282 0.560223661907437 0.833587311898436 1 "D"
"16" 50 "Hymenoptera" "Hymenoptera" "pollinator/obli_simple_eusociality" "BTERR" 570.353616 1.84770495594388 0.986275467110954 1.04542979374869 0.813423993228572 0.889874641773168 0.466967032523641 0.658268808989218 0.768814592408235 0.00323957787609412 0.00172923505601296 0.00183295023371727 0.0014261748683795 0.00156021565711116 0.000818732483539898 0.00115414155450751 0.00134796128373846 2.80691554986641 1.49828679962126 1.58815028066416 1.23570186240116 1.35184081278222 0.709386539582023 1 1.16793410520052 2.40331670885191 1.28285216858533 1.3597944212713 1.05802361357451 1.1574632564995 0.607385756116977 0.856212688324836 1 "HD"
"17" 13 "Diplura" "Diploids" NA "CAQUI" 570.353616 0.510165610043884 0.394642570462962 0.592625927274645 0.537026363051309 0.542216378555819 0.429291644792487 0.49388213072102 0.54686048290073 0.000894472474149939 0.000691926130372709 0.0010390500045057 0.000941567385541585 0.000950667030672107 0.000752676291952337 0.000865922678258289 0.000958809530718799 1.03297037554101 0.799062257803946 1.19993393243337 1.08735734631116 1.09786595794473 0.869218823863424 1 1.10726922252151 0.932899022686364 0.72165128547897 1.08368760553178 0.982017132053028 0.99150769805074 0.785011274750337 0.903122727210613 1 "D"
"18" 73 "Diptera" "Diploids" NA "CCAPI" 570.353615 0.552181238901274 0.714449461658955 0.841377631918301 0.832497544796371 0.832983561895384 0.638202850568781 0.839305576436158 0.965129632150641 0.000968138404630387 0.0012526429970273 0.00147518593691793 0.0014596164956303 0.00146046862856367 0.00111895994657416 0.00147155300564924 0.00169216010343099 0.657902502263758 0.851238788014057 1.00246877363897 0.991888494690223 0.992467565189286 0.760393911927411 1 1.14991447602285 0.572131681078763 0.740262694107646 0.871776809964297 0.862575883139429 0.863079460154187 0.661261274453511 0.86962989061469 1 "D"
"19" 28 "Hymenoptera" "Hymenoptera" "ancestral(sawfly)" "CCINC" 570.353615 1.09379608311269 0.669362801770849 0.759685184880088 0.636365711523247 0.655124079203402 0.410067412147079 0.561215142498548 0.65417257251365 0.00191775076785073 0.00117359263475668 0.00133195471178014 0.00111573889388471 0.00114862790727363 0.000718970479650732 0.000983977532076391 0.00114695963225139 1.94897820868317 1.19270267511105 1.35364342005803 1.13390688050598 1.16733143779187 0.730677740307301 1 1.16563599763408 1.6720298726524 1.02322052298651 1.1612917092519 0.972779566526337 1.0014545193879 0.626848983550931 0.857900752919196 1 "HD"
"20" 35 "Hymenoptera" "Hymenoptera" "eusociality" "CFLOR" 570.353616 1.51359325735278 0.83455717432056 0.907699466664704 0.758302517663877 0.774792967309314 0.451777501244858 0.660758666251976 0.754910049281928 0.00265378041778345 0.00146322763792307 0.00159146789149962 0.00132953048142659 0.00135844315802377 0.000792100704845637 0.00115850701690296 0.00132358247253039 2.29068998207521 1.26302872280801 1.37372313527638 1.14762402128632 1.17258086330396 0.683725427026901 1 1.1424898194132 2.00499815679035 1.1055054507678 1.20239420249884 1.00449387100513 1.02633812869003 0.598452095947841 0.875281322431051 1 "HD"
"21" 24 "Hemiptera" "Diploids" NA "CLECT" 570.353615 1.08806227474822 0.671500338249705 0.815811399097327 0.782192910541677 0.762439775594023 0.539416255690793 0.692742640573966 0.795999633103924 0.00190769769162981 0.00117734037374288 0.00143036070543241 0.00137141746798901 0.00133678433088221 0.000945757581795625 0.00121458446541794 0.0013956247706152 1.57065872810531 0.969335939380517 1.17765437164571 1.12912482172831 1.10061043010476 0.778667609148275 1 1.14905534390723 1.36691303550659 0.843593778594161 1.02488916473008 0.982654863158154 0.957839355554678 0.677658925026625 0.870280100347135 1 "D"
"22" 37 "Hymenoptera" "Hymenoptera" "eusociality" "COBSC" 570.353615 1.55337459330279 0.81873057364003 0.96585921872051 0.781470684332582 0.820241628019439 0.497072630253827 0.676621013289121 0.783065849212754 0.00272352896948464 0.00143547888907486 0.00169343928629349 0.00137015119003424 0.00143812821808702 0.000871516577051637 0.00118631844437266 0.00137294798984092 2.29578236973706 1.21002829879625 1.42747446465692 1.15496070766968 1.21226153475808 0.734639658673189 1 1.1573182532511 1.98370877093473 1.04554498764457 1.23343294780576 0.997962923703319 1.04747465215609 0.634777561495694 0.864066558348003 1 "HD"
"23" 31 "Hymenoptera" "Hymenoptera" "parasitic/wasp-waist" "COPFL" 570.353616 1.56109852047119 0.824981991887144 1.02439804772123 0.818590664641875 0.876951807069756 0.525248759217317 0.745092572131969 0.859209629681908 0.00273707131274011 0.00144643948726564 0.0017960753100954 0.00143523358435563 0.00153755807356844 0.000920917733284463 0.00130636950696911 0.00150645074490403 2.0951739137653 1.10722079744613 1.37486009931635 1.09864290057221 1.17697027170797 0.704944296672288 1 1.15315822733732 1.81690063349166 0.960163810306182 1.19225624612759 0.952725198092728 1.02064941636468 0.611316192314758 0.867183684158444 1 "HD"
"24" 64 "Diptera" "Diploids" NA "CQUIN" 570.353615 0.584638747300853 0.593193274830752 0.787121093634246 0.709652034453566 0.729960319805344 0.698845387039683 0.74820584111189 0.870205798001359 0.00102504609758781 0.00104004473580965 0.00138005804282357 0.00124423167626204 0.00127983815760569 0.00122528440016933 0.0013118279983408 0.00152573031031172 0.781387574349909 0.792820962142212 1.05201142571211 0.948471657744572 0.975614302503397 0.934028242817707 1 1.16305667529696 0.671839636834895 0.681670101708315 0.904522924855319 0.815499087782977 0.838836424075635 0.80308059156208 0.859803327937286 1 "D"
"25" 4 "Scorpiones" "Diploids" NA "CSCUL" 570.353616 0.732093477540277 0.39792010806037 0.595762330250978 0.462538125740705 0.537265799463127 0.29122123160635 0.430226958733461 0.457121069233183 0.0012835782170973 0.000697672631324862 0.00104454905437292 0.000810967289003223 0.000941987188984749 0.000510597677365037 0.000754316176253472 0.000801469573278173 1.70164482415392 0.924907423820677 1.38476289818015 1.07510260887036 1.24879621919737 0.676901402142888 1 1.06251144879181 1.60153081276336 0.870491724933786 1.30329221370252 1.01185037591159 1.1753249535498 0.637076807890022 0.941166329207191 1 "D"
"26" 70 "Diptera" "Diploids" NA "DGRIM" 570.353616 0.547744827250952 0.737788635437998 0.834754084992585 0.844655945850447 0.852796514541318 0.640662757758171 0.868287895526646 0.991403998951813 0.00096036005012538 0.00129356352750466 0.00146357288106083 0.00148093379642998 0.00149520664131516 0.00112327289559635 0.00152236765257336 0.00173822690194326 0.630833194926351 0.849705079661976 0.961379387289832 0.972783278682164 0.982158704428406 0.737846008286903 1 1.14179179976993 0.552494066828527 0.744185656118034 0.841991847798829 0.85197956306761 0.860190714827617 0.646217645314653 0.875816414342352 1 "D"
"27" 72 "Diptera" "Diploids" NA "DMELA" 570.353615 0.568148341274165 0.681423197597681 0.862552538456729 0.878701780147076 0.837800515196514 0.645600383736965 0.884325599492625 1.01211623908275 0.000996133497416625 0.00119473810575862 0.00151231186367904 0.00154062630101341 0.00146891418439859 0.00113193002859632 0.00155048653367898 0.00177454163954541 0.642465107422126 0.770556905724139 0.975378909025829 0.9936405557537 0.94738919203198 0.730048280980866 1 1.14450632172522 0.561346927689907 0.673265748818766 0.852226755336357 0.868182671333696 0.827771043329753 0.637871776785296 0.873739166851094 1 "D"
"28" 41 "Hymenoptera" "Hymenoptera" "pollinator/solitary" "DNOVA" 570.353615 1.64413228194783 0.857324795774095 0.983615316532827 0.762807004333831 0.782715572109889 0.465014271924058 0.646451596765815 0.742007934950292 0.00288265426694601 0.00150314607153686 0.00172457102166842 0.00133742819239224 0.00137233384960642 0.000815308713216551 0.00113342245891755 0.00130096122026033 2.54331846370771 1.32620106449311 1.52156065736992 1.17999090442369 1.210787591872 0.719333472529909 1 1.14781669449429 2.21578800509454 1.15541189708642 1.3256129351214 1.02803079105203 1.05486145800088 0.626697168616141 0.871219250248478 1 "HD"
"29" 62 "Lepidoptera" "Diploids" NA "DPLEX" 570.353615 0.710377399023209 0.725892428099678 0.822859929842674 0.821984406014936 0.839523871128372 0.518329908040942 0.745640356380962 0.902926031253443 0.00124550345669889 0.00127270593016173 0.00144271888211434 0.00144118382771175 0.00147193574135297 0.00090878692517964 0.00130732993842945 0.00158309863829555 0.95270782079325 0.973515478189603 1.10356141912236 1.10238722861584 1.12590991614655 0.695147336923536 1 1.21094039978721 0.786750380911116 0.803933437484346 0.911325957343791 0.910356305570077 0.929781446175546 0.574055780982852 0.825804474089492 1 "D"
"30" 54 "Coleoptera" "Diploids" NA "DPOND" 570.353614 1.00631219133466 0.684136115355023 0.85138589106183 0.751806541742496 0.793614166441459 0.520786750770379 0.754261495665366 0.870005404566922 0.00176436541582896 0.00119949466184153 0.0014927334028637 0.00131814110279749 0.00139144233850942 0.00091309450485989 0.0013224453692431 0.00152537896352652 1.33416884875841 0.907027760646217 1.12876753745833 0.996745221734135 1.05217377660433 0.690459149463769 1 1.15345329115528 1.15667349427052 0.786358466009274 0.978598393288878 0.864140082114474 0.912194524626557 0.598601742054258 0.866961850703477 1 "D"
"31" 71 "Diptera" "Diploids" NA "DPSEU" 570.353615 0.572150601451732 0.665887242849983 0.856325284736851 0.867761824358198 0.835532159875806 0.640970638247374 0.876094377146034 1.01044887164398 0.00100315065321666 0.00116749894335286 0.00150139363057575 0.00152144529557895 0.00146493708096477 0.00112381270389138 0.00153605474587206 0.00177161824711847 0.653069596583385 0.760063367852192 0.977434973988096 0.990488978122448 0.953701087087942 0.731622819376379 1 1.15335618855998 0.566234094082222 0.659001421582666 0.847470177628708 0.858788454032679 0.826892070764958 0.634342475146246 0.867034841377621 1 "D"
"32" 12 "Crustacea" "Diploids" NA "DPULE" 570.353616 0.758660567058048 0.459786293361155 0.611199047564464 0.505959765372456 0.594105707781865 0.409341816373827 0.516241069373874 0.626297862018239 0.0013301582488048 0.000806142506092492 0.00107161422391063 0.000887098374024258 0.00104164450108766 0.000717698292586659 0.000905124566395094 0.00109808694895386 1.46958584286638 0.890642609893106 1.18394115428623 0.980084296637058 1.15082999595989 0.792927646903993 1 1.21318875845707 1.21134146077598 0.734133582828302 0.975891959130885 0.807858043362954 0.948599290866753 0.653589675453668 0.824274040646238 1 "D"
"33" 11 "Crustacea" "Diploids" NA "EAFFI" 570.353616 1.22137051533487 0.693530146773074 1.25126591432248 0.743231724587472 0.86373283668938 0.582416373680427 0.765135279637406 0.928111943591757 0.00214142679396087 0.00121596519653357 0.0021938423448559 0.00130310688621543 0.00151438127585989 0.00102114961199865 0.00134151035107561 0.00162725705168801 1.59628048508451 0.906415068328485 1.63535252866062 0.971372964189661 1.12886290787519 0.761193986449601 1 1.21300372403634 1.31597327646514 0.747248380501537 1.34818426048924 0.800799655385528 0.930634329892111 0.627528152936486 0.824399777333284 1 "D"
"34" 15 "Ephemeroptera" "Diploids" NA "EDANI" 570.353616 0.449282285427765 0.444209978494521 0.654729109867555 0.586094524089349 0.743863838151658 0.413704570446663 0.528008329055551 0.623573730667009 0.000787725847306217 0.000778832580408364 0.0011479354062122 0.0010275985066944 0.00130421516982485 0.000725347501692113 0.000925756082268006 0.00109331073420776 0.850899996656107 0.841293506276842 1.23999769291267 1.11000999764094 1.40881080319738 0.783519023623466 1 1.18099222370677 0.720495850502214 0.712361596790438 1.04996262297198 0.939896110540817 1.19290438575079 0.66344130629772 0.846745626200071 1 "D"
"35" 45 "Hymenoptera" "Hymenoptera" "pollinator/simple_eusolitary" "EMEXI" 570.353616 1.93447504242146 0.987423112855578 1.02894976292908 0.813237036839619 0.834272017216011 0.478162944948861 0.670999910942613 0.767205632634906 0.00339171171735231 0.00173124722129504 0.00180405582442924 0.00142584707806888 0.00146272767246909 0.00083836225726473 0.00117646297335408 0.00134514029737458 2.88297362022587 1.47156966305473 1.53345737629625 1.21197786106587 1.24332656921524 0.712612531165829 1 1.14337665344418 2.52145573511714 1.28703840385576 1.34116554827059 1.05999878291642 1.08741643925472 0.623252651713008 0.874602430430702 1 "HD"
"36" 19 "Thysanoptera" "Other haplodiploids" "FOCCI(trip)" "FOCCI" 570.353616 1.49768561844808 0.767685893223504 1.08679510691561 0.675055606796041 0.62429792957323 0.431634782895914 0.57303114387246 0.663907243049395 0.00262588958224134 0.00134598233742679 0.0019054759651346 0.00118357381781909 0.00109458047088673 0.000756784511901673 0.00100469450494807 0.00116402741110945 2.61361993054503 1.33969314134585 1.89657249616698 1.17804348684107 1.0894659675115 0.753248383637562 1 1.15858841207619 2.25586576156189 1.15631498414966 1.63696829382949 1.01679205018978 0.940339085179678 0.65014320511608 0.863119283411442 1 "HD"
"37" 23 "Hemiptera" "Diploids" NA "GBUEN" 570.353615 0.855733359047531 0.694032157898739 0.800864393100708 0.750945560624303 0.759433510701304 0.560683175329766 0.758781855873846 0.840498915017219 0.0015003558082954 0.00121684537389798 0.00140415414584636 0.00131663154379113 0.00133151345188073 0.000983044834965701 0.0013303709066065 0.0014736452841054 1.12777256391039 0.914666254241756 1.05546065302049 0.989672532113306 1.0008588170927 0.738925385457536 1 1.10769506217207 1.01812547733033 0.825738315063168 0.952844053444496 0.893452147536584 0.903550851919596 0.66708375860102 0.9027755328611 1 "D"
"38" 74 "Diptera" "Diploids" NA "GMORS" 570.353615 0.612058624162646 0.740372002116481 0.9100402236752 0.873650182030504 0.83383687608392 0.66242047363775 0.877071807153237 1.00404163029878 0.00107312131994227 0.00129809294207153 0.00159557193948039 0.00153176934283217 0.00146196474284452 0.00116142066292987 0.00153776847220165 0.00176038444202511 0.697843231501467 0.844140691877384 1.03758918739957 0.996098808450087 0.950705369028282 0.755263671953847 1 1.144765596283 0.609594867077883 0.737391737328823 0.906376982998596 0.870133424418393 0.830480381411863 0.659753991914288 0.873541276263854 1 "D"
"39" 10 "Crustacea" "Diploids" NA "HAZTE" 570.353616 1.10070048161078 0.681096597046633 1.08954544490211 0.825426537067168 0.761098150121369 0.825039591422043 0.864464910198286 0.905113407040763 0.00192985623433091 0.00119416547548746 0.0019102981279286 0.00144721890755431 0.00133443205893757 0.0014465404764297 0.00151566481906601 0.00158693375767212 1.2732737542329 0.787882294598177 1.26036977562478 0.954840997395529 0.880426887364107 0.95439338449585 1 1.04702156948528 1.21609123569331 0.752498628070768 1.20376677267917 0.911959242506275 0.840887058130929 0.911531731829585 0.955090161601543 1 "D"
"40" 25 "Hemiptera" "Diploids" NA "HHALY" 570.353615 0.900277831351014 0.679330181124468 0.802082418998675 0.776938417015473 0.751703487229845 0.495803393335654 0.715592259073901 0.796435375387426 0.00157845555401804 0.00119106842362079 0.00140628970853227 0.00136220477363937 0.00131796041518882 0.000869291226173177 0.00125464666174493 0.00139638875680209 1.25808771676224 0.949325782259911 1.120865141885 1.08572781100366 1.05046341362423 0.692857401751814 1 1.11297371553201 1.13038403261919 0.852963344067945 1.00709039777208 0.97551972328895 0.943834880343153 0.622528090360716 0.898493815302718 1 "D"
"41" 44 "Hymenoptera" "Hymenoptera" "pollinator/solitary" "HLABO" 570.353616 1.84310981018741 0.961821633202521 0.991562548494953 0.796641971770766 0.816297535391137 0.466169393944658 0.65677136251978 0.749234583197736 0.00323152121505513 0.00168636019167891 0.00173850488658067 0.00139675097943232 0.00143121304484048 0.000817333985210778 0.00115151608422481 0.00131363168774534 2.80631878210418 1.4644695065759 1.50975302073268 1.21296697333811 1.24289453221486 0.709789464869699 1 1.14078448902402 2.4599903041328 1.28373897144131 1.32343403619059 1.06327442650965 1.08950861812488 0.622194175761409 0.876589758733076 1 "HD"
"42" 61 "Lepidoptera" "Diploids" NA "HMELP" 570.353615 0.707147425687699 0.632278515999355 0.827393908951623 0.829937493462814 0.834396567789116 0.525077401954826 0.752938204898231 0.907170247604689 0.00123984035007422 0.00110857282108987 0.00145066829979086 0.00145512796208509 0.00146294604933663 0.000920617294509172 0.00132012524352674 0.00159054001543356 0.93918388134293 0.839748218228368 1.09888687221477 1.10226508372621 1.10818731518863 0.697371176729964 1 1.20484024014601 0.779509058586154 0.696978894169905 0.912060234709296 0.914864101478414 0.919779468068176 0.578808005819471 0.829985558814682 1 "D"
"43" 33 "Hymenoptera" "Hymenoptera" "eusociality" "HSALT" 570.353616 1.58991772754621 0.751842829864946 0.882546309342404 0.759108154575963 0.767830846563747 0.452987682777493 0.643733011873316 0.740987917378766 0.00278759997823212 0.00131820472207709 0.00154736690464395 0.00133094300321919 0.00134623648386538 0.000794222514015749 0.00112865596678064 0.00129917282295054 2.46984028816453 1.16794201322225 1.3709819025346 1.17922825235713 1.19277842273351 0.703688756708719 1 1.15107956825522 2.14567294588355 1.0146492435728 1.19104008128014 1.02445416014514 1.03622586624616 0.611329378190039 0.868749674286879 1 "HD"
"44" 22 "Hemiptera" "Diploids" NA "HVITR" 570.353615 0.999432218783587 0.629283121909591 0.867626314358359 0.702185750244339 0.770391372688968 0.561292277565256 0.670977910685774 0.746703664020719 0.00175230276884208 0.00110332100184828 0.0015212077061322 0.00123114105315934 0.00135072585222234 0.000984112772854532 0.00117642440240477 0.00130919423386265 1.48951582886256 0.937859670024653 1.29307731378459 1.04651097906736 1.14816204888413 0.836528697333101 1 1.1128587873445 1.33845897233451 0.842748137221046 1.16194195390246 0.940380748185073 1.03172303794614 0.751693482449125 0.898586605391501 1 "D"
