"ID" "order" "style" "style2" "style3" "spp" "time" "mtGenome" "nucOXPHOS" "nucOXPHOS2" "nucOXPHOSN2" "nucMTRP" "nucCRP" "controlSingle" "control" "mtOXPHOS_rate" "nucOXPHOS_rate" "nucOXPHOS2_rate" "nucOXPHOSN2_rate" "nucMTRP_rate" "nucCRP_rate" "controlSingle_rate" "control_rate"
"21" 24 "Hemiptera" "D" "Diploids" "D" "CLECT" 570.353615 1.07932259180461 0.669531515846486 0.705448634840275 0.625236276206954 0.822427705371598 0.49829976278022 0.718618128345256 0.800147971814169 0.00189237442074354 0.00117388844085171 0.00123686186303961 0.00109622567432479 0.00144196106370185 0.000873668106373307 0.00125995191306933 0.0014028980456522
"22" 37 "Hymenoptera" "HD" "Hymenoptera" "HD" "COBSC" 570.353615 1.54796161655975 0.822946086017094 0.661834825449995 0.773723085273582 0.970852270904231 0.453605659762479 0.679426189546536 0.778796127848412 0.0027140384067869 0.00144286993958493 0.0011603938469821 0.0013565673380953 0.0017021935959926 0.000795306013379926 0.00119123675502002 0.00136546189480786
"23" 31 "Hymenoptera" "HD" "Hymenoptera" "HD_an" "COPFL" 570.353616 1.54565724817201 0.748673405002741 0.559813519434325 0.767719198637834 1.03628221418245 0.506356053219894 0.7544978207091 0.855195054530605 0.00270999815695393 0.00131264777499498 0.000981520067077693 0.00134604073175164 0.00181691179842095 0.000887793184815881 0.00132285971289275 0.00149941199729433
"24" 64 "Diptera" "D" "Diploids" "D" "CQUIN" 570.353615 0.583465611343055 0.592510944575925 0.629464577427246 0.572342669482209 0.805518223536596 0.666421863654288 0.755331023702341 0.864342422926567 0.00102298924035584 0.00103884840736203 0.00110363914749141 0.00100348740576004 0.0014123136986457 0.00116843629307809 0.00132432056856927 0.00151545006500321
"25" 4 "Scorpiones" "D" "Diploids" "D" "CSCUL" 570.353616 0.713879650036714 0.410462452163531 0.366986079564419 0.364282277109476 0.632061844928868 0.251621120803908 0.432517966728684 0.453295632596886 0.00125164394510776 0.000719663101361894 0.000643436053124662 0.000638695480996961 0.00110819293013629 0.000441166872174101 0.00075833299657503 0.000794762441896899
"26" 70 "Diptera" "D" "Diploids" "D" "DGRIM" 570.353616 0.546286430323791 0.658011049916413 0.876686446977853 0.673907347921456 0.841891263765452 0.616620942805652 0.881649676580065 0.990295414818473 0.000957803045337037 0.0011536896259748 0.00153709281818221 0.00118156057753731 0.00147608648415311 0.00108112042337898 0.00154579483998584 0.0017362832233161
"27" 72 "Diptera" "D" "Diploids" "D" "DMELA" 570.353615 0.567405117917961 0.68196977348413 0.696650643980021 0.699694552675368 0.863017394078639 0.613787128797753 0.896203172704455 1.00486954289071 0.000994830405200397 0.00119569641630856 0.00122143636098462 0.00122677324079969 0.00151312689423147 0.00107615190410909 0.00157131146210839 0.00176183601973086
"28" 41 "Hymenoptera" "HD" "Hymenoptera" "HD" "DNOVA" 570.353615 1.63188337688651 0.82400626553847 0.539497675850268 0.793079492833847 0.977845883058556 0.4486857062648 0.649247380124388 0.738186932690883 0.0028611782830315 0.00144472875049362 0.000945900335619452 0.00139050489376463 0.00171445548400453 0.000786679867479756 0.00113832430101173 0.00129426186365257
"29" 62 "Lepidoptera" "D" "Diploids" "D" "DPLEX" 570.353615 0.710495001292043 0.668873579748993 0.89429926295977 0.648886017015152 0.825113788175346 0.495955058291581 0.742897342205402 0.899368454121554 0.00124570964855205 0.00117273488263766 0.00156797334046839 0.00113769072370156 0.00144667056800428 0.000869557140076303 0.00130252061645196 0.00157686114450516
"30" 54 "Coleoptera" "D" "Diploids" "D" "DPOND" 570.353614 1.00005448482901 0.59800491752515 0.824964480784245 0.604182393940903 0.855399944561968 0.518902768910793 0.755629914890346 0.869809670372974 0.00175339378989016 0.00104848098240533 0.00144640879015145 0.00105931194106697 0.001499771235888 0.00090979132274034 0.00132484461629158 0.0015250357831045
"31" 71 "Diptera" "D" "Diploids" "D" "DPSEU" 570.353615 0.571382614426176 0.687206552697566 0.608458388629911 0.694985901410351 0.857009737330047 0.612897841492652 0.891440306189257 1.00584994547571 0.00100180414290208 0.00120487805218446 0.00106680903325196 0.0012185175707361 0.00150259368011553 0.00107459271822561 0.00156296073654106 0.00176355495787593
"32" 12 "Crustacea" "D" "Diploids" "D" "DPULE" 570.353616 0.751528881310087 0.469980499098003 0.294025670927643 0.450065292477114 0.624504263258009 0.396227419371546 0.517281445681993 0.623424912421393 0.00131765427662352 0.000824015989227993 0.000515514695934957 0.000789098692199953 0.00109494223537632 0.000694704843199497 0.000906948656361272 0.00109304981143732
"33" 11 "Crustacea" "D" "Diploids" "D" "EAFFI" 570.353616 1.22163023309141 0.653270057878552 0.37820637680131 0.693530773234018 1.17905014707634 0.542783278861916 0.762718247699596 0.918774480125717 0.00214188215665036 0.00114537725290507 0.00066310858069726 0.00121596629490645 0.00206722656611743 0.000951660975989878 0.00133727257319536 0.00161088569328141
"34" 15 "Ephemeroptera" "D" "Diploids" "D" "EDANI" 570.353616 0.443691043624478 0.413609925689664 0.266865803031634 0.428600493838675 0.712091028396496 0.402858209104485 0.527468717597601 0.625511330849382 0.000777922732805954 0.000725181561204767 0.000467895346930936 0.000751464498190672 0.00124850795790606 0.000706330595271417 0.000924809982440088 0.00109670792522753
"35" 45 "Hymenoptera" "HD" "Hymenoptera" "HD" "EMEXI" 570.353616 1.9192167305516 0.920566711762814 0.784917797111173 0.896031065080457 1.02953526906953 0.455922176100156 0.67179502924619 0.766331081988002 0.0033649593457677 0.00161402800988433 0.00137619500445347 0.00157100970335648 0.00180508239132393 0.000799367556039403 0.00117785705288873 0.00134360694925094
"36" 19 "Thysanoptera" "OHD" "Other haplodiploids" "OHD" "FOCCI" 570.353616 1.48366723311739 0.7170526042245 0.386587685018004 0.743099390962992 1.10412075765762 0.410387642377323 0.57194156709501 0.664929696334889 0.00260131117169491 0.00125720708015026 0.000677803513773119 0.00130287486590248 0.00193585299835746 0.000719531937494235 0.00100278415188484 0.00116582007667133
"37" 23 "Hemiptera" "D" "Diploids" "D" "GBUEN" 570.353615 0.851390682739126 0.641450854245396 0.456559605714496 0.641914638239484 0.814418822733099 0.542653746411915 0.750440789570094 0.84467076889523 0.00149274180148595 0.00112465466576449 0.000800485161673773 0.00112546781743372 0.00142791910371796 0.000951433868639397 0.00131574652958077 0.0014809597882451
"38" 74 "Diptera" "D" "Diploids" "D" "GMORS" 570.353615 0.607721580030432 0.706572094031248 0.529872012247349 0.711824805799569 0.887991856984658 0.669667218112061 0.890744058401882 1.00000986195323 0.00106551718801753 0.00123883162208282 0.000929023676386007 0.00124804119247946 0.00155691457655556 0.00117412636739764 0.00156174000650786 0.00175331554960554
"39" 10 "Crustacea" "D" "Diploids" "D" "HAZTE" 570.353616 1.07328537699068 0.658095575081409 0.325449110134149 0.6861842004548 1.09803464697545 0.806888651075677 0.855357323200723 0.908600421498528 0.00188178937922378 0.00115383782379914 0.000570609357080238 0.00120308556166811 0.00192518223111511 0.00141471646438317 0.00149969650267059 0.00159304753403813
"40" 25 "Hemiptera" "D" "Diploids" "D" "HHALY" 570.353615 0.895993368062574 0.585204776822747 0.670860907445533 0.569063442138695 0.812819494759349 0.467107737340875 0.735020815631885 0.797449739714103 0.00157094361199512 0.0010260385161629 0.0011762192608274 0.000997737942168903 0.00142511500476656 0.000818979182486421 0.00128871071612632 0.0013981672400097
"41" 44 "Hymenoptera" "HD" "Hymenoptera" "HD" "HLABO" 570.353616 1.83464050969313 0.899791277280415 1.12213809034891 0.878796590972533 0.994161356055211 0.462316734741085 0.657585249174054 0.747660881151586 0.00321667200527248 0.0015776024768473 0.00196744275633541 0.00154079252996712 0.00174306137134267 0.000810579124549786 0.00115294307027599 0.00131087251869301
"42" 61 "Lepidoptera" "D" "Diploids" "D" "HMELP" 570.353615 0.706595983394549 0.629128579105016 0.56170521443421 0.588391470657565 0.825206097075841 0.494698332890377 0.757402399494421 0.908847902604027 0.00123887350726189 0.00110305004221814 0.000984836774347805 0.00103162574091437 0.00144683241303878 0.000867353725618759 0.00132795230813856 0.00159348144502254
"43" 33 "Hymenoptera" "HD" "Hymenoptera" "HD" "HSALT" 570.353616 1.57080612493233 0.758762685873957 0.514105879020707 0.729221826517803 0.886175946962479 0.438488814861335 0.645689594613154 0.741835586824609 0.00275409163870775 0.0013303372935466 0.000901380940873542 0.00127854335636894 0.00155373074195164 0.000768801674190376 0.00113208643988531 0.00130065904031125
"44" 22 "Hemiptera" "D" "Diploids" "D" "HVITR" 570.353615 0.990196972622308 0.704002209328293 0.564184042084224 0.68753922800521 0.873207886783382 0.529774344672159 0.693430355499122 0.741563478664565 0.00173611062782921 0.00123432584770817 0.000989182898550093 0.00120546133122205 0.00153099386734558 0.000928852435996498 0.00121579023479867 0.00130018195582852
"45" 3 "Ixodida" "D" "Diploids" "D" "ISCAP" 570.353616 0.78361588543082 0.429606087132777 0.392216090295813 0.450123571934666 0.640890475457347 0.343786084946186 0.452225268108696 0.521670043454494 0.00137391236497538 0.00075322760315905 0.000687671786928433 0.000789200873471215 0.00112367215264109 0.000602759543030908 0.000792885773706914 0.000914643177180267
"46" 42 "Hymenoptera" "HD" "Hymenoptera" "HD" "LALBI" 570.353615 1.59392699268406 0.827906227828961 0.95942591576941 0.809166708330909 0.998285795885792 0.446804211306777 0.662306891854829 0.757964461281215 0.00279462942070431 0.00145156654758638 0.00168215978743189 0.00141871058068232 0.00175029274757168 0.000783381045646177 0.00116122152018766 0.0013289377700906
"47" 75 "Diptera" "D" "Diploids" "D" "LCUP2" 570.353615 0.557403520278492 0.664934880512514 0.814360422929821 0.651353448322152 0.833535865512023 0.596392674114074 0.849766282573061 0.963369090514468 0.000977294621475297 0.00116582916812496 0.00142781671144457 0.00114201686671549 0.00146143698153298 0.00104565423700185 0.00148989374350342 0.00168907334884599
"48" 56 "Coleoptera" "D" "Diploids" "D" "LDECE" 570.353614 0.759583804123154 0.585432891323724 0.83451622725855 0.568810985545513 0.83331462863246 0.52115081447315 0.713109839578455 0.83621668631465 0.00133177696341055 0.00102643847071989 0.00146315585064137 0.000997295312212246 0.00146104908985895 0.000913732817117119 0.00125029424215844 0.00146613726254858
"49" 14 "Odonata" "D" "Diploids" "D" "LFULV" 570.353616 0.554984742724722 0.380510283540689 0.313622512472307 0.383624425117869 0.601803533971982 0.356133857712992 0.487953716215964 0.576239891643131 0.000973053781296132 0.000667148016364446 0.000549873804030212 0.000672608035359364 0.0010551410863186 0.000624408871483322 0.000855528399448184 0.001010320396817
"50" 7 "Araneae" "D" "Diploids" "D" "LHESP" 570.353616 1.16212609941391 0.537321088219547 0.235117147022925 0.553929577804185 0.666780031444346 0.308095517708855 0.522810869962594 0.562078220073511 0.00203755366287344 0.000942084126664934 0.000412230483733665 0.000971203762481599 0.00116906426599099 0.000540183333752819 0.000916643386306845 0.000985490762757803
"51" 34 "Hymenoptera" "HD" "Hymenoptera" "HD" "LHUMI" 570.353616 1.73656619100938 0.749308430194364 0.51432172344503 0.722052203495561 0.880376500182435 0.450805300552329 0.653754884363287 0.747625860445851 0.00304471847340647 0.00131376116355571 0.000901759380526186 0.00126597286883084 0.00154356258202882 0.000790396147067347 0.00114622729833502 0.00131081111695074
"52" 68 "Diptera" "D" "Diploids" "D" "LLONG" 570.353615 0.640004777939888 0.53227441262119 0.427889577546774 0.548558063823304 0.834334964188101 0.607068551127262 0.769525972598536 0.868596037520696 0.00112211926269616 0.000933235800778067 0.00075021805121157 0.000961785898075362 0.00146283803985024 0.00106437223357875 0.00134920854775074 0.00152290792006411
"53" 57 "Trichoptera" "D" "Diploids" "D" "LLUNA" 570.353615 0.906852708015127 0.762692200398618 0.595591883147128 0.794453933086781 0.863017513531879 0.625697582906231 0.788962077770683 0.861638456116405 0.00158998327382413 0.00133722690685255 0.00104425021159396 0.00139291469746673 0.00151312710366862 0.00109703448255734 0.0013832858371042 0.00151070920470348
"54" 5 "Araneae" "D" "Diploids" "D" "LRECL" 570.353616 1.37591017516456 0.729681541818418 0.186221147346313 0.687086116774354 0.70182090205971 0.401039413682279 0.588949013970554 0.597744751285672 0.00241238090995913 0.00127934937440358 0.000326501212795525 0.00120466688997787 0.00123050136331512 0.000703141704430395 0.0010326032788237 0.00104802482971489
"55" 69 "Diptera" "D" "Diploids" "D" "MDEST" 570.353615 1.1648093087016 0.770429816271532 0.56720681971608 0.836485258042685 1.11254134500926 0.591863354023491 0.843454648267174 0.93945056750126 0.0020422581326176 0.00135079325528871 0.000994482729308343 0.00146660814632109 0.00195061680289211 0.00103771298797412 0.00147882756606561 0.00164713704409721
"56" 76 "Diptera" "D" "Diploids" "D" "MDOME" 570.353615 0.556240201239663 0.582363573214588 0.556922906350402 0.616338736469121 0.853243343898347 0.605901346792423 0.854756659601415 0.973669092579808 0.000975254976230252 0.00102105703882422 0.000976451961912089 0.00108062563339608 0.0014959900690703 0.00106232577625097 0.0014986433628573 0.00170713232453135
"57" 2 "Mesostigmata" "OHD" "Other haplodiploids" "OHD" "MOCCI" 570.353616 1.545300855269 0.538605202787467 0.321128881860962 0.560697975287625 0.923449074193835 0.523576476608653 0.705727977206726 0.815388121285841 0.00270937329389878 0.000944335562496841 0.000563034708385126 0.000983070781982427 0.00161908165090661 0.000917985723103846 0.00123735163135483 0.00142961857067606
"58" 48 "Hymenoptera" "HD" "Hymenoptera" "HD" "MQUAD" 570.353616 1.9446959384211 0.993222901151348 0.957113015751722 0.942398636662324 1.06766257323276 0.459755362077431 0.671290982414341 0.774345081747383 0.00340963199647901 0.00174141597999678 0.0016781045809162 0.00165230588572673 0.00187193092720352 0.000806088274326696 0.00117697330845771 0.00135765788104933
"59" 43 "Hymenoptera" "HD" "Hymenoptera" "HD" "MROTU" 570.353616 1.73393447741955 0.787704897732443 0.768573738626851 0.772543099333235 1.01672383324029 0.438119110364674 0.645546626057314 0.736299143179155 0.00304010429456022 0.00138108162311089 0.00134753899522371 0.00135449846842601 0.00178262012323297 0.000768153471941298 0.00113183577336575 0.00129095200332552
"60" 60 "Lepidoptera" "D" "Diploids" "D" "MSEXT" 570.353615 0.662230231225046 0.646884240334598 1.00936154944287 0.629993973903941 0.822808141495689 0.486187637824784 0.727154221939368 0.88179957037845 0.00116108711123896 0.00113418101213332 0.00176971184699666 0.00110456733741214 0.00144262808169575 0.000852431938780267 0.00127491823110364 0.00154605765123177
"61" 30 "Hymenoptera" "HD" "Hymenoptera" "HD_an" "NVITR" 570.353616 1.27088710646954 0.688158364808931 0.53393326042622 0.683882677664415 0.925929156278502 0.437946296058036 0.659262477644936 0.767872940254737 0.00222824414681986 0.00120654686058645 0.000936144254104668 0.00119905030577454 0.00162342997449937 0.00076785047691893 0.00115588375202821 0.00134631028666037
"62" 29 "Hymenoptera" "HD" "Hymenoptera" "HD_an" "OABIE" 570.353616 1.35616095846375 0.613326466058454 0.452061509240133 0.628010635688795 0.803929507557104 0.418788210128921 0.60564059021402 0.6963866670874 0.00237775464276841 0.00107534422304505 0.000792598655568326 0.00110108995204266 0.00140952820321403 0.000734260638279044 0.00106186859033435 0.00122097352861773
"63" 26 "Hemiptera" "D" "Diploids" "D" "OFAS2" 570.353615 0.925147262047551 0.606674149055699 0.521321585777897 0.604192403946442 0.855136699146008 0.551339840976047 0.789112297865729 0.846084030754884 0.00162205908355214 0.00106368072911346 0.000914032228546315 0.00105932948973496 0.00149930968552905 0.000966663183113246 0.00138354921773526 0.00148343765780267
"64" 52 "Coleoptera" "D" "Diploids" "D" "OTAUR" 570.353615 0.611112219638575 0.62028813017161 0.648722704548581 0.627722204860454 0.784244819619812 0.438783231427514 0.671486005627907 0.794127028948331 0.00107146199053823 0.00108755009849742 0.00113740438823831 0.00110058424870412 0.00137501507660263 0.000769317875591117 0.00117731524438204 0.00139234153701004
"65" 36 "Hymenoptera" "HD" "Hymenoptera" "HD" "PBARB" 570.353616 1.59451744093896 0.809073495623645 0.658562046636414 0.7591510733935 0.930542200137689 0.455460442780679 0.660923262276633 0.760990885268633 0.00279566464769982 0.00141854714851785 0.00115465568756281 0.00133101825270711 0.00163151801625062 0.000798557999815818 0.00115879560282587 0.00133424399165838
"66" 18 "Phthiraptera" "OHD" "Other haplodiploids" "OHD" "PHUMA" 570.353616 3.04933910731972 0.717832041839576 0.463036293961108 0.756601124913461 1.14568260064645 0.442585161231005 0.634685806345947 0.709377399989358 0.00534640093755401 0.00125857366676111 0.000811840726475044 0.00132654743248522 0.00200872330516872 0.000775983791134595 0.00111279351711158 0.00124375015795351
"67" 8 "Araneae" "D" "Diploids" "D" "PTEPI" 570.353616 1.16316650820043 0.442316535894556 0.438492328829284 0.458970348332469 0.694448345859001 0.323069320558512 0.505749929937152 0.543153958589084 0.00203937780978394 0.000775512810800793 0.000768807835224252 0.000804711911097043 0.00121757507338921 0.000566436876168612 0.000886730469921579 0.000952310888108903
"68" 21 "Hemiptera" "D" "Diploids" "D" "PVENU" 570.353615 1.53807406558292 0.716921890912629 0.613670739660984 0.741365288199265 0.990003782678481 0.633621771081226 0.820083704673117 0.911559685777868 0.00269670258087681 0.00125697790293243 0.00107594783923827 0.00129983446883082 0.0017357719082371 0.00111092794788585 0.00143785133135891 0.00159823600973909
"69" 58 "Lepidoptera" "D" "Diploids" "D" "PXYLO" 570.353615 0.638790123564668 0.606762544543182 0.603260020942257 0.57881818830821 0.790476408802951 0.487455490793433 0.782811107471829 0.899527981399505 0.00111998961129521 0.00106383571276774 0.00105769474423732 0.00101484092164159 0.00138594091106611 0.000854654863182436 0.00137250135159015 0.0015771408434038
"70" 38 "Hymenoptera" "HD" "Hymenoptera" "HD" "SINVI" 570.353615 1.46692649863105 0.806528856632739 0.538966174288092 0.794072126564894 0.921866971836486 0.453258560871508 0.672417350191438 0.782010444548853 0.0025719596756322 0.00141408563989331 0.000944968454856014 0.00139224527675676 0.00161630775643718 0.000794697445498803 0.0011789481691835 0.00137109755068152
"71" 9 "Centipedes" "D" "Diploids" "D" "SMARI" 570.353616 0.749554988620527 0.418804762441984 0.333897368615559 0.457964099707179 0.636344533147723 0.229897955860488 0.380526785001945 0.43400743991761 0.0013141934540142 0.000734289659420664 0.000585421673938434 0.000802947657137636 0.00111570175991963 0.000403079684972994 0.000667176948347681 0.000760944487318916
"72" 6 "Araneae" "D" "Diploids" "D" "SMIMO" 570.353616 1.1926640973333 0.384589510521572 0.237205149859019 0.407329379105725 0.575819254857431 0.209832510909748 0.381108205824948 0.444066570765754 0.00209109588135459 0.000674300117914168 0.000415891375463847 0.000714169889835019 0.0010095828950744 0.000367898975343304 0.000668196352462413 0.000778581143887679
"73" 53 "Coleoptera" "D" "Diploids" "D" "TCAST" 570.353614 0.697762407679182 0.495420116449774 0.701778567749348 0.500306130306858 0.762723560118638 0.43039033077039 0.647247342190716 0.73994353900813 0.00122338561648736 0.000868619228999527 0.00123042714295723 0.000877185868601962 0.0013372818921397 0.000754602618806918 0.00113481763997504 0.00129734172072438
"74" 32 "Hymenoptera" "HD" "Hymenoptera" "HD_an" "TPRET" 570.353616 1.3062598569305 0.736434446731951 0.673503906220518 0.818284886396697 1.03352415224318 0.556002226716633 0.7801967694846 0.886553657443789 0.00229026312849834 0.00129118923080861 0.00118085322390683 0.00143469746389176 0.00181207609323403 0.000974837734204236 0.00136791763495123 0.00155439298107963
"75" 1 "Trombidiformes" "OHD" "Other haplodiploids" "OHD" "TURTI" 570.353616 3.65550492702837 0.718655184452659 0.272326507286884 0.777346612412079 1.09662254653574 0.414812672771418 0.670357005719562 0.756777905919129 0.00640919041184508 0.00126001688126872 0.000477469590175937 0.00136292045952783 0.00192270639787745 0.000727290335565117 0.001175335768748 0.00132685738231408
"76" 17 "Blattodea" "D" "Diploids" "D" "ZNEVA" 570.353616 0.612413348125941 0.360748662692767 0.319431245498358 0.367290434486095 0.573920999095707 0.342713279670327 0.424742865408144 0.497359084571531 0.00107374325496683 0.000632500001004231 0.000560058245511953 0.000643969678077915 0.00100625468655871 0.000600878595412161 0.000744700924992722 0.000872018815379144
